Project,Build,Runtime,Architecture,Tiered,Ready2Run,PreJIT,ZipSize,MemorySize,Runs,Init,Cold Used,Total Warm Used (100),Cost (µ$)
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-YesPreJIT-01769,dotnet6,arm64,no,yes,yes,57175,1769MB,100,331.92,122.735,210.766,27.88186332448916
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-YesPreJIT-00256,dotnet6,arm64,no,yes,yes,57175,256MB,100,330.424,966.123,347.232,24.577873555925
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-YesPreJIT-00512,dotnet6,arm64,no,yes,yes,57175,512MB,100,331.095,457.888,219.008,24.71266189653
SystemTextJson,SystemTextJson-Net6-Arm64-NoTC-YesR2R-YesPreJIT-05120,dotnet6,arm64,no,yes,yes,57175,5120MB,100,291.673,115.029,217.785,42.3876909379
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-01024,dotnet6,arm64,yes,no,no,48299,1024MB,100,244.553,224.699,240.106,26.39743632036
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-00128,dotnet6,arm64,yes,no,no,48299,128MB,179,245.628,2487.305,3751.863,30.59866595955028
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-01769,dotnet6,arm64,yes,no,no,48299,1769MB,100,243.598,133.823,235.04,28.69636981757418
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-00256,dotnet6,arm64,yes,no,no,48299,256MB,100,244.477,1146.655,1012.693,27.39786465581
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-00512,dotnet6,arm64,yes,no,no,48299,512MB,100,245.92,482.38,347.306,25.73126432285
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-NoPreJIT-05120,dotnet6,arm64,yes,no,no,48299,5120MB,100,222.557,126.912,230.171,44.005665694399994
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-01024,dotnet6,arm64,yes,no,yes,48299,1024MB,100,292.883,179.273,239.047,25.77761588794
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-00128,dotnet6,arm64,yes,no,yes,48299,128MB,188,293.178,1947.408,3758.427,29.709772194013294
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-01769,dotnet6,arm64,yes,no,yes,48299,1769MB,100,291.255,102.165,232.145,27.900495502285
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-00256,dotnet6,arm64,yes,no,yes,48299,256MB,100,292.648,828.47,1015.471,26.346501732354998
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-00512,dotnet6,arm64,yes,no,yes,48299,512MB,100,293.069,386.736,334.603,25.008952044639997
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-NoR2R-YesPreJIT-05120,dotnet6,arm64,yes,no,yes,48299,5120MB,100,268.679,98.726,228.81,42.035789178399995
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-01024,dotnet6,arm64,yes,yes,no,57176,1024MB,100,244.967,223.586,243.404,26.426567132680002
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-00128,dotnet6,arm64,yes,yes,no,57176,128MB,180,244.382,2466.999,3714.791,30.503035403808326
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-01769,dotnet6,arm64,yes,yes,no,57176,1769MB,100,243.65,130.98,233.562,28.596849249661325
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-00256,dotnet6,arm64,yes,yes,no,57176,256MB,100,245.049,1134.089,985.069,27.263894319294998
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-00512,dotnet6,arm64,yes,yes,no,57176,512MB,100,244.685,473.104,349.061,25.681124072150002
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-NoPreJIT-05120,dotnet6,arm64,yes,yes,no,57176,5120MB,100,220.325,125.726,228.03,43.7838579187
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-01024,dotnet6,arm64,yes,yes,yes,57176,1024MB,100,289.747,177.91,235.566,25.7130408984
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-00128,dotnet6,arm64,yes,yes,yes,57176,128MB,189,289.865,1959.852,3771.623,29.7525076388426
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-01769,dotnet6,arm64,yes,yes,yes,57176,1769MB,100,292.722,104.82,236.463,28.061115977258357
SystemTextJson,SystemTextJson-Net6-Arm64-YesTC-YesR2R-YesPreJIT-00256,dotnet6,arm64,yes,yes,yes,57176,256MB,100,291.978,836.331,993.632,26.299908499389996
